time                          x                             y                             z                             
4.656250000000024e-01         2.627647799265671e+01         9.067618825893620e+00         1.914660947560572e+01         
4.671875000000024e-01         2.631410049060854e+01         9.082247915568001e+00         1.914082260698568e+01         
4.687500000000024e-01         2.635179193853914e+01         9.096735572760032e+00         1.913501605047664e+01         
4.703125000000025e-01         2.638955182391800e+01         9.111081550344615e+00         1.912918980749753e+01         
4.718750000000025e-01         2.642737963331869e+01         9.125285603038447e+00         1.912334387950430e+01         
4.734375000000025e-01         2.646527485242543e+01         9.139347487403221e+00         1.911747826798994e+01         
4.750000000000025e-01         2.650323696603984e+01         9.153266961848786e+00         1.911159297448443e+01         
4.765625000000026e-01         2.654126545808755e+01         9.167043786636293e+00         1.910568800055474e+01         
4.781250000000026e-01         2.657935981162493e+01         9.180677723881317e+00         1.909976334780481e+01         
4.796875000000026e-01         2.661751950884577e+01         9.194168537556951e+00         1.909381901787551e+01         
4.812500000000026e-01         2.665574403108801e+01         9.207515993496880e+00         1.908785501244467e+01         
